Statistics for ICV command estimator.  Version 7
Master: RHEL64 Q-2019.12-SP2-4.5500898 2020/04/25 
Run date: 2020-06-03
Turbo=lite
DMEM: 5953 5927 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
DMEM: 5956 5927 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
DMEM: 5959 5927 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
DMEM: 6089 5927 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
DMEM: 6193 5927 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
DMEM: 6196 5927 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
DMEM: 6591 5927 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
DMEM: 6644 5927 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
DMEM: 9334 5927 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
DMEM: 9413 5927 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
DMEM: 9519 5927 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
CMEM: 5431 0:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1:1:0:1 6.54 0.23 0.00 NO_RULE
DMEM: 5449 5431 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1:1:0:1 _external_q
CMEM: 6096 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 7.60 0.25 0.00 NO_RULE
DMEM: 6114 6096 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _external_q
CMEM: 9245 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 7.59 0.27 0.00 NO_RULE
DMEM: 9251 9245 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 _boolean_not_q
CMEM: 424 0:0 136981:136981 136981:136981 136981:136981 136981:136981 136981:136981 136981:136981 1:1:0:1 11.45 0.66 0.43 NO_RULE
