Statistics for ICV command estimator.  Version 7
Master: RHEL64 Q-2019.12-SP2-4.5500898 2020/04/25 
Run date: 2020-06-03
Turbo=lite
CMEM: 503 0:0 2500:5000 2500:5000 2500:5000 2500:5000 2500:5000 2500:5000 3:3:0:3 161.51 0.31 0.20 NO_RULE
DMEM: 508 503 16 540672:0 2500:2500 2500:2500 2500:2500 2500:2500 2500:2500 2500:2500 1:1:0:1 _optimize_layer_dp
DMEM: 513 503 16 540672:0 2500:2500 2500:2500 2500:2500 2500:2500 2500:2500 2500:2500 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 518 503 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:1:0:1 _optimize_unmerged_layer_dp
CMEM: 592 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 142.10 0.15 0.04 NO_RULE
CMEM: 613 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 141.18 0.15 0.03 NO_RULE
CMEM: 398 0:0 6380:12748 6380:12748 6380:9234 6380:9234 6380:12748 6380:9234 3:3:0:3 181.48 0.75 0.49 NO_RULE
DMEM: 403 398 16 540672:0 6078:6078 6078:6078 2564:2564 2564:2564 6078:6078 2564:2564 1:1:0:1 _optimize_layer_dp
DMEM: 408 398 16 540672:0 6380:6380 6380:6380 6380:6380 6380:6380 6380:6380 6380:6380 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 413 398 16 540672:0 290:290 290:290 290:290 290:290 290:290 290:290 1:1:0:1 _optimize_unmerged_layer_dp
CMEM: 529 0:0 280:280 280:280 144:144 144:144 280:280 144:144 1:1:0:1 142.10 0.16 0.05 NO_RULE
CMEM: 676 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 7.78 0.05 0.02 NO_RULE
CMEM: 466 0:0 2921:2921 2921:2921 2921:2921 2921:2921 2921:2921 2921:2921 1:1:0:1 9.79 0.10 0.04 NO_RULE
CMEM: 382 0:0 4860:4860 4860:4860 4860:4860 4860:4860 4860:4860 4860:4860 1:1:0:1 9.79 0.14 0.04 NO_RULE
CMEM: 424 0:0 3441:3441 3441:3441 3441:3441 3441:3441 3441:3441 3441:3441 1:1:0:1 9.79 0.09 0.02 NO_RULE
CMEM: 445 0:0 3606:3606 3606:3606 1092:1092 1092:1092 3606:3606 1092:1092 1:1:0:1 144.06 0.19 0.05 NO_RULE
CMEM: 487 0:0 1564:1564 1564:1564 1090:1090 1090:1090 1564:1564 1090:1090 1:1:0:1 142.54 0.20 0.05 NO_RULE
CMEM: 571 0:0 576:576 576:576 576:576 576:576 576:576 576:576 1:1:0:1 155.29 0.21 0.04 NO_RULE
CMEM: 618 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:1:0:1 142.10 0.25 0.12 NO_RULE
CMEM: 219 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 7.48 0.27 0.02 NO_RULE
DMEM: 222 219 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _update_and_pushdown_refref
DMEM: 6632 219 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
DMEM: 9397 219 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 _enclose
CMEM: 450 0:0 2629:2629 2629:2629 2629:2629 2629:2629 2629:2629 2629:2629 2:1:0:1 149.64 0.32 0.10 NO_RULE
CMEM: 492 0:0 1704:1704 1704:1704 1704:1704 1704:1704 1704:1704 1704:1704 2:1:0:1 155.23 0.32 0.12 NO_RULE
CMEM: 576 0:0 725:725 725:725 725:725 725:725 725:725 725:725 2:1:0:1 142.10 0.32 0.12 NO_RULE
CMEM: 534 0:0 494:494 494:494 494:494 494:494 494:494 494:494 2:1:0:1 142.16 0.32 0.12 NO_RULE
CMEM: 403 0:0 6078:6078 6078:6078 2564:2564 2564:2564 6078:6078 2564:2564 1:1:0:1 9.58 0.16 0.04 NO_RULE
CMEM: 508 0:0 2500:2500 2500:2500 2500:2500 2500:2500 2500:2500 2500:2500 1:1:0:1 9.55 0.18 0.04 NO_RULE
CMEM: 429 0:0 3441:3441 3441:3441 3441:3441 3441:3441 3441:3441 3441:3441 2:1:0:1 9.73 0.21 0.11 NO_RULE
CMEM: 602 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 156.55 0.33 0.11 NO_RULE
CMEM: 413 0:0 290:290 290:290 290:290 290:290 290:290 290:290 2:1:0:1 9.18 0.17 0.08 NO_RULE
CMEM: 513 0:0 2500:2500 2500:2500 2500:2500 2500:2500 2500:2500 2500:2500 2:1:0:1 8.91 0.18 0.08 NO_RULE
CMEM: 455 0:0 298:298 298:298 298:298 298:298 298:298 298:298 2:1:0:1 147.55 0.33 0.12 NO_RULE
CMEM: 6632 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 7.20 0.01 0.00 NO_RULE
CMEM: 387 0:0 4860:4860 4860:4860 4860:4860 4860:4860 4860:4860 4860:4860 2:1:0:1 9.46 0.31 0.12 NO_RULE
CMEM: 9397 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 7.19 0.03 0.00 1066226697eaef10dd114768472dc289
CMEM: 623 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 142.10 0.36 0.11 NO_RULE
CMEM: 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 142.10 0.01 0.00 NO_RULE
CMEM: 434 0:0 15:15 15:15 15:15 15:15 15:15 15:15 2:1:0:1 10.46 0.21 0.10 NO_RULE
CMEM: 335 0:0 8224:16463 8224:16463 8224:16463 8224:16463 8224:16463 8224:16463 3:3:0:3 180.39 0.83 0.50 NO_RULE
DMEM: 340 335 16 540672:0 8224:8224 8224:8224 8224:8224 8224:8224 8224:8224 8224:8224 1:1:0:1 _optimize_layer_dp
DMEM: 345 335 16 540672:0 8224:8224 8224:8224 8224:8224 8224:8224 8224:8224 8224:8224 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 350 335 16 540672:0 15:15 15:15 15:15 15:15 15:15 15:15 1:1:0:1 _optimize_unmerged_layer_dp
CMEM: 392 0:0 15:15 15:15 15:15 15:15 15:15 15:15 2:1:0:1 8.63 0.37 0.12 NO_RULE
CMEM: 681 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:1:0:1 9.79 0.20 0.07 NO_RULE
CMEM: 471 0:0 2921:2921 2921:2921 2921:2921 2921:2921 2921:2921 2921:2921 2:1:0:1 9.21 0.26 0.10 NO_RULE
CMEM: 222 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 7.36 0.08 0.00 NO_RULE
DMEM: 2572 222 16 5908:0 6078:6078 6078:6078 2564:2564 2564:2564 6078:6078 2564:2564 1:1:0:1 _internal_q
DMEM: 2583 222 16 5908:0 6078:6078 6078:6078 2564:2564 2564:2564 6078:6078 2564:2564 1:1:0:1 _find_wide_q
DMEM: 2594 222 16 5908:0 6078:6078 6078:6078 2564:2564 2564:2564 6078:6078 2564:2564 1:1:0:1 _external_q
DMEM: 2738 222 16 5908:0 6078:6078 6078:6078 2564:2564 2564:2564 6078:6078 2564:2564 1:1:0:1 _internal_q
DMEM: 2782 222 16 5908:0 6078:9519 6078:9519 3441:6005 3441:6005 6078:9519 3441:6005 2:2:0:2 _external_q
DMEM: 2794 222 16 5908:0 6078:10938 6078:10938 4860:7424 4860:7424 6078:10938 4860:7424 2:2:0:2 _external_q
DMEM: 2806 222 16 5908:0 6078:6078 6078:6078 2564:2564 2564:2564 6078:6078 2564:2564 1:1:0:1 _area_q
DMEM: 2813 222 16 5908:0 6078:6078 6078:6078 2564:2564 2564:2564 6078:6078 2564:2564 1:1:0:1 _level_one_q
